CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
54824,1,0,Mobile Phone,3,29,Debit Card,Female,2,4,Fashion,5,Divorced,2,0,13,0,3,10,173,4,111,0,0,4,54,0,0.028571429,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
54825,1,5,Computer,3,18,Debit Card,Male,2,3,Grocery,5,Single,1,1,12,7,2,14,238,2,147,0,0,2,35,0,0.05,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
54826,1,0,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,2,Divorced,2,1,11,1,1,0,125,0,0,0,0,15,175.9166667,0.013333333,0.026666667,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE
54827,1,6,Mobile Phone,3,15,E wallet,Female,2,5,Laptop & Accessory,3,Single,9,0,13,1,1,3,153,3,53.16666667,0,0,11,263.6,0,0.003571429,0,0,Mar,3,2,1,9,Returning_Visitor,FALSE
54828,1,7,Mobile Phone,1,16,Debit Card,Male,3,3,Mobile Phone,3,Single,2,1,11,1,1,2,129,2,58,0,0,7,101.8,0,0.011111111,0,0,Mar,3,2,8,2,Returning_Visitor,FALSE
54829,1,0,Computer,1,9,Debit Card,Male,3,4,Mobile Phone,2,Divorced,1,1,11,0,1,0,129,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
54830,1,9,Computer,1,11,Debit Card,Male,3,4,Mobile Phone,5,Married,7,0,17,1,1,0,121,3,48.5,0,0,55,1042.242857,0,0.002222222,0,0,Mar,4,2,1,2,Returning_Visitor,FALSE
54831,1,9,Mobile Phone,1,23,Debit Card,Female,3,3,Mobile Phone,4,Divorced,2,0,13,0,1,0,122,1,21,3,116,21,613.6666667,0.008333333,0.023611111,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE
54832,1,9,Computer,1,16,Credit Card,Female,3,4,Mobile Phone,4,Single,2,1,25,1,1,0,119,4,115.3333333,0,0,64,1588.944444,0.003076923,0.009213675,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
54833,1,0,Computer,3,30,Debit Card,Male,3,5,Mobile Phone,2,Single,2,1,14,1,1,0,111,0,0,1,929,75,4105.666667,0.002631579,0.017324561,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
54834,1,8,Mobile Phone,3,8,E wallet,Female,3,5,Others,4,Single,3,1,16,1,1,11,288,1,8,0,0,14,269.5,0,0.019047619,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
54835,1,0,Computer,1,14,Debit Card,Female,2,4,Mobile Phone,3,Single,2,0,20,2,2,2,126,1,32.28571429,0,0,8,1236.2,0,0.028571429,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE
54836,1,7,Mobile Phone,1,21,Credit Card,Female,3,3,Fashion,2,Divorced,2,0,11,0,1,5,180,0,0,0,0,49,1384.016667,0,0.011904762,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
54837,1,0,Mobile Phone,1,13,Cash on Delivery,Female,2,3,Mobile Phone,3,Married,4,1,13,1,7,7,133,0,0,0,0,4,52,0,0.025,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
54838,1,0,Mobile Phone,1,13,Debit Card,Male,3,3,Laptop & Accessory,3,Divorced,2,0,18,1,1,1,149,1,11,0,0,29,664.75,0,0.005057471,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE
54839,1,2,Mobile Phone,1,29,Credit Card,Male,3,3,Mobile Phone,5,Single,1,0,13,0,1,3,139,0,0,0,0,7,64,0,0.014285714,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
54840,1,3,Mobile Phone,3,31,E wallet,Male,2,4,Fashion,4,Single,3,1,12,0,1,0,191,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE
54841,1,15,Mobile Phone,3,11,Debit Card,Male,3,3,Fashion,4,Single,10,1,19,5,7,7,184,0,0,0,0,8,326.5,0.1,0.125,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
54842,1,9,Computer,3,6,Debit Card,Female,2,3,Mobile Phone,4,Single,2,1,11,1,2,2,123,0,0,0,0,25,1690.977778,0.008,0.037333333,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE
54843,1,7,Mobile Phone,1,14,Debit Card,Male,2,3,Mobile Phone,5,Divorced,5,0,12,1,1,2,124,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE
54844,1,20,Mobile Phone,1,13,Credit Card,Female,2,4,Fashion,5,Divorced,8,1,14,4,5,9,200,4,277.75,0,0,3,178.75,0,0.008,0,0,Mar,3,2,3,8,Returning_Visitor,FALSE
54845,1,18,Mobile Phone,3,19,E wallet,Male,2,1,Grocery,3,Single,7,1,17,2,2,8,237,0,0,0,0,12,407,0,0.033333333,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE
54846,1,0,Computer,3,8,Debit Card,Female,3,4,Mobile Phone,2,Single,8,0,14,0,1,0,128,6,241.1666667,0,0,39,1513.566667,0.005128205,0.021367521,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
54847,1,0,Computer,3,24,E wallet,Female,3,3,Laptop & Accessory,3,Divorced,1,1,18,3,3,2,146,3,64,0,0,24,832.0909091,0,0.009876543,0,0,Mar,2,10,1,3,Returning_Visitor,FALSE
54848,1,0,Mobile Phone,1,28,Credit Card,Male,3,3,Laptop & Accessory,3,Divorced,2,1,15,3,6,7,162,1,25.5,0,0,12,250.8333333,0,0.016666667,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE
54849,1,0,Mobile Phone,1,14,Debit Card,Female,2,3,Mobile Phone,3,Single,2,1,13,3,7,7,124,2,64,0,0,15,565.6666667,0,0.00625,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
54850,1,0,Computer,1,34,Debit Card,Male,3,4,Laptop & Accessory,5,Single,4,0,20,0,1,3,143,0,0,0,0,10,194,0.02,0.04,0,0,Mar,2,5,7,1,Returning_Visitor,FALSE
54851,1,0,Computer,1,20,UPI,Female,2,3,Fashion,2,Single,1,1,12,2,7,7,176,8,130,1,18,19,298,0,0.016666667,19.66818546,0,Mar,2,2,3,1,Returning_Visitor,TRUE
54852,1,9,Computer,3,6,Debit Card,Female,2,5,Mobile Phone,3,Single,2,0,12,1,1,0,114,9,79,1,155.5,55,1743.066667,0,0.004371585,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE
54853,1,9,Mobile Phone,1,14,Debit Card,Female,2,4,Mobile Phone,4,Single,2,0,12,0,1,0,113,3,84,0,0,27,655.9166667,0,0.011111111,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE
54854,1,0,Mobile Phone,3,15,Debit Card,Male,3,4,Mobile Phone,5,Divorced,4,0,12,1,2,2,144,0,0,0,0,20,255.75,0,0.028421053,0,0,May,2,2,1,4,Returning_Visitor,FALSE
54855,1,9,Mobile Phone,3,15,E wallet,Male,2,3,Fashion,1,Married,5,0,11,0,4,3,201,0,0,0,0,9,228.5,0.022222222,0.044444444,0,0.2,May,3,2,3,3,Returning_Visitor,FALSE
54856,1,2,Computer,1,8,Debit Card,Female,2,4,Mobile Phone,5,Single,3,1,23,0,1,0,136,6,450.4,0,0,6,72.9,0,0.028571429,0,0,May,2,2,9,5,Returning_Visitor,FALSE
54857,1,0,Computer,1,6,Debit Card,Female,3,1,Fashion,4,Single,2,0,11,3,4,7,174,1,22,0,0,26,982.8333333,0,0.008,0,0,May,2,2,1,1,Returning_Visitor,TRUE
54858,1,0,Computer,1,8,Debit Card,Male,3,3,Mobile Phone,1,Divorced,7,1,13,2,2,2,137,0,0,0,0,22,473.5,0,0.022727273,0,0.6,May,3,7,3,3,Returning_Visitor,FALSE
54859,1,0,Mobile Phone,2,15,Cash on Delivery,Female,3,3,Mobile Phone,3,Divorced,2,0,15,1,2,2,127,2,26,0,0,4,636,0,0.025,0,0.2,May,3,2,1,19,Returning_Visitor,FALSE
54860,1,0,Computer,3,6,Cash on Delivery,Male,3,3,Mobile Phone,3,Divorced,4,0,15,1,1,2,129,2,14,0,0,58,1806.504167,0.013793103,0.026819923,0,0.8,May,2,2,2,6,Returning_Visitor,FALSE
54861,1,0,Computer,3,19,Cash on Delivery,Female,2,3,Laptop & Accessory,4,Single,6,0,11,0,1,0,158,0,0,0,0,6,21,0,0.033333333,0,0,May,2,2,6,3,Returning_Visitor,FALSE
54862,1,0,Mobile Phone,3,30,Credit Card,Female,2,4,Laptop & Accessory,4,Single,1,1,23,2,10,10,146,0,0,0,0,40,1111.245175,0.01475,0.020429089,0,0,May,3,2,1,2,Returning_Visitor,FALSE
54863,1,0,Computer,1,15,Credit Card,Male,2,3,Mobile Phone,5,Single,3,1,11,0,1,0,132,0,0,0,0,11,1055.5,0.018181818,0.042424242,0,0,May,2,2,8,18,Returning_Visitor,FALSE
54864,1,0,Computer,1,14,Credit Card,Male,2,4,Mobile Phone,5,Single,8,0,11,0,1,0,126,0,0,0,0,7,59,0,0.028571429,0,0,May,2,2,2,3,Returning_Visitor,FALSE
54865,1,0,Mobile Phone,1,14,Cash on Delivery,Male,3,4,Mobile Phone,5,Single,7,0,13,0,1,7,124,0,0,0,0,2,23,0,0.1,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE
54866,1,9,Mobile Phone,1,15,Debit Card,Male,2,3,Mobile Phone,5,Single,4,0,14,1,1,0,120,0,0,0,0,5,25,0.12,0.16,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE
54867,1,0,Computer,1,9,Debit Card,Female,2,3,Mobile Phone,3,Single,2,0,12,6,7,7,141,10,166.9318182,2,246,51,2697.487879,0.004310345,0.017471264,3.099,0.6,May,2,2,2,19,Returning_Visitor,FALSE
54868,1,0,Mobile Phone,3,6,Debit Card,Male,3,4,Laptop & Accessory,5,Married,2,0,11,3,6,7,197,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,5,3,Returning_Visitor,FALSE
54869,1,9,Mobile Phone,1,8,Debit Card,Female,3,3,Mobile Phone,5,Married,2,1,12,1,1,0,121,0,0,0,0,3,115,0,0.066666667,0,0,May,2,2,6,13,Returning_Visitor,FALSE
54870,1,16,Mobile Phone,1,8,Cash on Delivery,Female,3,4,Fashion,1,Married,1,0,16,1,1,9,202,0,0,0,0,15,272.3333333,0.013333333,0.02,0,1,May,1,1,1,3,Returning_Visitor,TRUE
54871,1,1,Mobile Phone,1,8,Credit Card,Male,2,3,Laptop & Accessory,4,Married,5,0,11,0,1,4,149,0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,9,3,Returning_Visitor,FALSE
54872,1,0,Mobile Phone,1,14,Credit Card,Male,2,3,Mobile Phone,4,Married,2,1,17,0,1,0,124,0,0,0,0,16,200,0.034375,0.072115385,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE
54873,1,9,Computer,3,9,Credit Card,Female,3,3,Mobile Phone,1,Single,2,1,12,0,1,0,116,10,198.4,2,114,26,607.9777778,0,0.016666667,4.9872375,0,May,2,2,1,2,Returning_Visitor,FALSE
54874,1,0,Mobile Phone,3,16,Credit Card,Male,2,4,Fashion,5,Married,10,0,17,4,6,0,203,4,135.6666667,0,0,28,615.8166667,0.007407407,0.016049383,0,0,May,1,1,1,4,Returning_Visitor,FALSE
54875,1,0,Mobile Phone,3,21,Credit Card,Male,2,5,Laptop & Accessory,1,Married,7,1,14,1,2,2,154,0,0,0,0,1,0,0.2,0.2,0,0.8,May,2,2,3,1,Returning_Visitor,FALSE
54876,1,9,Mobile Phone,1,13,Debit Card,Male,3,3,Mobile Phone,5,Single,4,1,14,0,1,3,122,0,0,0,0,6,1133.666667,0.028205128,0.038562092,0,0.2,May,3,2,1,1,Returning_Visitor,FALSE
54877,1,0,Computer,3,18,UPI,Male,2,3,Laptop & Accessory,1,Single,4,1,24,3,6,7,146,0,0,0,0,5,131.5,0.04,0.093333333,0,0.6,May,1,1,1,1,Returning_Visitor,FALSE
54878,1,0,Mobile Phone,1,14,Credit Card,Male,3,4,Mobile Phone,3,Single,2,1,11,1,1,2,140,0,0,0,0,30,2759.833333,0.025,0.064880952,0,0,May,2,2,6,13,Returning_Visitor,FALSE
54879,1,11,Computer,3,14,Credit Card,Female,3,3,Mobile Phone,3,Married,3,1,11,4,7,7,127,0,0,0,0,42,1433.083333,0.005,0.02575,0,0.4,May,2,2,1,11,Returning_Visitor,FALSE
54880,1,9,Mobile Phone,1,8,Debit Card,Male,3,3,Mobile Phone,4,Single,2,0,12,1,1,0,114,0,0,0,0,16,680.75,0,0.014285714,0,0,May,2,2,1,2,Returning_Visitor,FALSE
54881,1,9,Mobile Phone,3,13,Debit Card,Male,2,3,Mobile Phone,1,Married,2,1,21,1,1,2,123,0,0,0,0,11,118.6666667,0.027272727,0.06969697,0,0,May,2,2,2,3,Returning_Visitor,FALSE
54882,1,9,Mobile Phone,2,28,UPI,Male,2,5,Mobile Phone,3,Married,2,0,11,0,1,0,116,1,16,0,0,7,136,0,0.00952381,0,0,May,2,10,3,2,Returning_Visitor,FALSE
54883,1,10,Computer,3,15,Debit Card,Male,2,5,Grocery,3,Married,8,0,11,1,14,3,229,0,0,0,0,29,2841,0,0.024137931,0,0.8,May,2,2,7,4,Returning_Visitor,FALSE
54884,1,0,Mobile Phone,3,19,E wallet,Male,3,4,Laptop & Accessory,5,Married,6,1,13,2,2,2,161,0,0,0,0,2,15,0,0.1,0,0,May,2,6,7,3,Returning_Visitor,FALSE
54885,1,0,Mobile Phone,3,6,Debit Card,Male,2,5,Laptop & Accessory,4,Single,7,0,15,0,1,0,167,6,40.16666667,0,0,41,895.8333333,0.057142857,0.073412698,0,0,May,2,2,6,4,Returning_Visitor,FALSE
54886,1,9,Computer,2,14,UPI,Female,3,4,Mobile Phone,1,Married,7,0,11,1,1,2,122,10,299.6031746,2,166,86,2559.541228,0.008333333,0.008587569,2.087782738,0,May,3,2,7,5,Returning_Visitor,FALSE
54887,1,0,Mobile Phone,3,15,E wallet,Female,3,5,Mobile Phone,4,Single,2,0,13,1,2,2,128,4,454,3,584,25,1161.767949,0.018070818,0.043950617,3.919126984,0,May,1,1,7,2,Returning_Visitor,TRUE
54888,1,0,Mobile Phone,3,22,Debit Card,Female,3,3,Fashion,5,Single,3,1,20,0,1,0,186,0,0,0,0,17,252,0.023529412,0.052941176,0,0.8,May,2,7,9,11,Returning_Visitor,FALSE
54889,1,0,Mobile Phone,3,22,E wallet,Male,3,3,Fashion,3,Married,3,0,13,1,1,0,182,5,54,0,0,4,13,0.028571429,0.057142857,0,0.8,May,2,2,3,4,Returning_Visitor,FALSE
54890,1,6,Computer,1,14,Cash on Delivery,Male,2,4,Mobile Phone,3,Married,10,1,16,1,1,0,124,1,21,0,0,11,385,0,0.02,0,0.6,May,2,2,3,2,Returning_Visitor,FALSE
54891,1,0,Mobile Phone,3,13,E wallet,Male,3,3,Mobile Phone,4,Single,2,0,13,1,1,0,127,0,0,0,0,29,582,0.006896552,0.020689655,0,0,May,2,2,5,4,Returning_Visitor,FALSE
54892,1,0,Mobile Phone,1,14,Credit Card,Female,3,3,Mobile Phone,5,Married,2,1,17,0,1,0,124,8,103.5,0,0,64,1550.211111,0,0.016086957,7.868950242,0,May,2,2,2,14,Returning_Visitor,TRUE
54893,1,7,Computer,1,14,Credit Card,Male,2,3,Mobile Phone,4,Married,2,1,12,1,2,3,123,3,45.5,0,0,43,1738.25,0.006349206,0.03537415,0,0,May,2,5,7,3,Returning_Visitor,FALSE
54894,1,0,Mobile Phone,3,33,Debit Card,Male,2,3,Laptop & Accessory,1,Single,2,1,18,0,7,7,158,2,114,0,0,17,176.6666667,0.078947368,0.093859649,0,0,May,3,2,6,3,Returning_Visitor,FALSE
54895,1,0,Computer,1,15,Debit Card,Male,3,3,Laptop & Accessory,5,Married,5,0,17,0,1,7,153,0,0,0,0,2,3,0.1,0.15,0,0.8,May,2,2,4,2,Returning_Visitor,FALSE
54896,1,0,Mobile Phone,1,16,Credit Card,Male,2,3,Laptop & Accessory,5,Single,2,0,15,0,1,8,142,10,150,0,0,24,304.5230769,0,0.007993197,0,0,May,1,1,3,2,Returning_Visitor,FALSE
54897,1,9,Mobile Phone,2,26,Credit Card,Female,3,3,Mobile Phone,4,Married,1,1,11,0,1,4,121,0,0,0,0,9,268.5,0.055555556,0.1,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE
54898,1,9,Mobile Phone,1,27,Credit Card,Female,3,3,Laptop & Accessory,4,Married,5,0,22,1,3,7,189,2,11,0,0,14,101.25,0,0.014285714,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE
54899,1,0,Mobile Phone,2,24,UPI,Male,3,1,Mobile Phone,5,Married,1,0,17,1,1,0,130,8,245.3333333,4,168.5,14,361.5,0.009090909,0.009090909,0,0,May,1,1,3,3,Returning_Visitor,FALSE
54900,1,0,Mobile Phone,2,14,UPI,Male,2,4,Mobile Phone,5,Married,5,1,15,1,2,0,123,3,42,0,0,41,492.6833333,0,0.003571429,0,0,May,3,2,1,2,Returning_Visitor,TRUE
54901,1,0,Mobile Phone,3,8,E wallet,Male,2,4,Laptop & Accessory,4,Single,8,1,12,2,2,2,199,0,0,0,0,5,73,0.04,0.08,0,0.4,May,2,2,1,3,Returning_Visitor,FALSE
54902,1,0,Computer,1,14,Debit Card,Male,3,4,Mobile Phone,1,Single,2,1,24,1,1,0,124,0,0,0,0,2,0,0.2,0.2,0,0,May,1,1,3,11,Returning_Visitor,TRUE
54903,1,9,Mobile Phone,3,16,Debit Card,Female,3,3,Fashion,4,Married,6,0,21,0,1,7,173,0,0,0,0,67,4290.833333,0,0.01840796,0,0.8,May,2,2,6,4,Returning_Visitor,FALSE
54904,1,0,Mobile Phone,3,15,Credit Card,Male,2,3,Mobile Phone,1,Single,2,0,13,0,1,0,111,1,114,1,173,36,2542.333333,0.042592593,0.059814815,33.44055556,0,May,2,2,7,1,Returning_Visitor,TRUE
54905,1,0,Mobile Phone,1,14,Debit Card,Male,3,3,Mobile Phone,4,Single,2,1,23,1,1,0,125,0,0,0,0,10,60,0,0.04,0,0,May,2,2,5,4,Returning_Visitor,FALSE
54906,1,9,Computer,1,22,Cash on Delivery,Male,2,5,Mobile Phone,5,Married,2,1,23,3,3,0,123,0,0,0,0,18,920,0.122222222,0.144444444,0,1,May,3,2,7,4,Returning_Visitor,TRUE
54907,1,19,Mobile Phone,1,14,Debit Card,Male,3,3,Mobile Phone,1,Single,2,0,16,0,1,0,126,3,275,2,97,34,670.422619,0.010810811,0.029597244,0,0,May,3,2,4,2,Returning_Visitor,FALSE
54908,1,0,Computer,3,30,Cash on Delivery,Male,2,1,Mobile Phone,5,Single,2,0,17,1,1,0,111,3,38,0,0,83,2101.466667,0,0.001190476,0,0,May,2,2,1,4,Returning_Visitor,FALSE
54909,1,0,Mobile Phone,3,19,E wallet,Female,2,3,Laptop & Accessory,3,Single,4,1,11,2,2,2,199,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,2,3,Returning_Visitor,FALSE
54910,1,0,Computer,1,14,Debit Card,Female,2,1,Mobile Phone,3,Single,4,1,14,0,1,3,124,5,138.5,0,0,11,578.3333333,0.05,0.072916667,0,0,May,1,1,1,4,Returning_Visitor,FALSE
54911,1,0,Computer,2,28,UPI,Female,3,4,Mobile Phone,4,Married,2,0,12,1,1,0,129,0,0,0,0,2,3,0.1,0.15,0,0,May,2,2,4,13,Returning_Visitor,FALSE
54912,1,0,Mobile Phone,1,14,Cash on Delivery,Male,2,4,Mobile Phone,1,Married,6,0,12,0,1,3,124,0,0,0,0,7,82,0,0.057142857,0,0,May,4,1,1,3,Returning_Visitor,FALSE
54913,1,0,Computer,3,32,E wallet,Male,3,3,Laptop & Accessory,1,Married,2,1,11,0,1,8,156,0,0,0,0,5,465.5,0.12,0.16,0,0,May,1,1,4,3,Returning_Visitor,FALSE
54914,1,16,Mobile Phone,3,30,Debit Card,Male,3,3,Fashion,5,Single,7,1,13,2,2,2,204,12,155.6,6,282,52,1283.052597,0.024747475,0.039201413,12.07468889,0,May,1,1,3,2,Returning_Visitor,FALSE
54915,1,9,Computer,3,15,E wallet,Male,2,3,Mobile Phone,5,Married,2,0,19,1,1,0,118,0,0,0,0,23,226.2564103,0.008695652,0.010434783,0,0.6,May,4,2,1,3,Returning_Visitor,FALSE
54916,1,0,Mobile Phone,1,6,Credit Card,Male,2,3,Mobile Phone,1,Married,10,1,14,2,2,2,148,10,259.1666667,0,0,46,1535.242063,0.021938776,0.031768707,9.001857143,0.4,May,1,1,3,4,Returning_Visitor,FALSE
54917,1,19,Mobile Phone,1,14,Cash on Delivery,Male,3,3,Mobile Phone,3,Married,9,0,11,6,9,8,123,3,6,0,0,24,762.3333333,0.030769231,0.058974359,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE
54918,1,13,Computer,3,6,Debit Card,Male,3,3,Laptop & Accessory,3,Married,8,0,12,1,1,1,167,0,0,0,0,3,0,0.2,0.2,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE
54919,1,13,Mobile Phone,3,34,E wallet,Male,2,4,Fashion,5,Married,5,1,13,0,2,0,209,0,0,0,0,16,177.5,0.025,0.0875,0,0.6,May,4,2,1,6,Returning_Visitor,FALSE
54920,1,4,Mobile Phone,3,6,Debit Card,Female,3,3,Laptop & Accessory,1,Single,9,1,11,0,1,5,160,0,0,0,0,7,80,0.028571429,0.057142857,0,0,May,2,2,4,3,Returning_Visitor,TRUE
54921,1,9,Mobile Phone,1,8,UPI,Male,3,4,Mobile Phone,3,Single,7,1,15,0,1,0,121,0,0,0,0,34,1266.333333,0.005882353,0.026470588,0,0.4,May,2,2,3,4,Returning_Visitor,FALSE
54922,1,9,Mobile Phone,1,30,Debit Card,Male,2,4,Mobile Phone,3,Single,6,1,14,0,1,3,120,9,299.0833333,1,0,14,212.8333333,0.010526316,0.033684211,0,0,May,3,2,1,11,Returning_Visitor,TRUE
54923,1,0,Mobile Phone,3,15,Debit Card,Male,2,4,Mobile Phone,5,Single,8,0,23,0,1,3,134,0,0,0,0,1,0,0.2,0.2,0,1,May,4,1,2,3,Returning_Visitor,TRUE
54924,1,0,Mobile Phone,1,12,Credit Card,Male,3,3,Mobile Phone,5,Single,3,0,11,0,1,3,130,0,0,0,0,8,125,0,0.025,0,0,May,2,2,1,1,Returning_Visitor,TRUE
54925,1,0,Computer,1,22,Debit Card,Female,3,5,Mobile Phone,5,Single,2,1,22,0,6,7,139,2,166,2,55,10,1968.25,0.014285714,0.021428571,0,0,May,1,1,1,6,Returning_Visitor,TRUE
54926,1,9,Mobile Phone,3,11,Cash on Delivery,Male,2,3,Laptop & Accessory,1,Married,4,0,14,0,1,0,121,0,0,0,0,9,300,0.011111111,0.033333333,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE
54927,1,9,Mobile Phone,1,6,Credit Card,Male,3,3,Mobile Phone,1,Married,3,1,16,0,2,0,123,1,11,2,42,37,1517.75,0.019512195,0.041869919,0,1,May,2,2,1,6,Returning_Visitor,TRUE
54928,1,13,Mobile Phone,3,9,E wallet,Male,3,4,Mobile Phone,3,Married,2,1,14,1,1,2,127,0,0,0,0,26,1056.666667,0.016571429,0.030933333,0,0,May,1,1,1,1,Returning_Visitor,FALSE
54929,1,9,Mobile Phone,1,31,Debit Card,Male,2,5,Mobile Phone,3,Single,2,0,12,0,1,1,123,5,103,0,0,16,399,0.021052632,0.056140351,0,0,May,2,5,1,19,Returning_Visitor,FALSE
54930,1,4,Mobile Phone,1,18,Cash on Delivery,Female,2,3,Others,3,Married,2,0,15,1,15,8,295,11,376.5,4,63,104,2743.819189,0,0.007753623,7.345321739,0,May,1,1,2,20,Returning_Visitor,FALSE
54931,1,11,Mobile Phone,1,6,Debit Card,Male,3,4,Fashion,3,Single,10,1,13,0,1,0,154,0,0,1,125,12,332,0,0.023076923,0,0,May,2,2,4,4,Returning_Visitor,FALSE
54932,1,0,Mobile Phone,1,11,Cash on Delivery,Male,2,3,Mobile Phone,3,Single,2,1,13,0,2,2,134,0,0,0,0,4,56,0.1,0.15,0,0,May,2,2,6,3,Returning_Visitor,FALSE
54933,1,0,Mobile Phone,1,15,Credit Card,Male,3,4,Mobile Phone,3,Married,1,1,17,1,1,0,134,0,0,0,0,13,178.8333333,0,0.038461538,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE
54934,1,9,Mobile Phone,3,15,Credit Card,Male,3,4,Fashion,1,Single,2,0,16,3,4,7,196,0,0,0,0,7,88,0,0.057142857,0,0.8,May,2,2,3,1,Returning_Visitor,FALSE
54935,1,9,Mobile Phone,2,12,UPI,Male,3,3,Mobile Phone,5,Married,5,1,22,0,1,2,121,5,205.5,1,8,37,1683.633333,0,0.017261905,4.744206349,0,May,3,2,8,2,Returning_Visitor,TRUE
54936,1,0,Computer,1,12,Debit Card,Female,3,4,Mobile Phone,1,Single,2,1,18,0,1,0,129,2,25,0,0,20,733.5,0.012698413,0.016190476,0,0,May,3,2,2,2,Returning_Visitor,FALSE
54937,1,0,Mobile Phone,3,11,E wallet,Male,2,4,Laptop & Accessory,3,Single,2,1,11,0,1,3,157,0,0,0,0,6,224,0,0.016666667,0,0,May,4,1,3,2,Returning_Visitor,FALSE
54938,1,0,Computer,1,13,Debit Card,Male,3,5,Laptop & Accessory,3,Single,2,1,24,1,1,6,161,0,0,0,0,11,822,0.054545455,0.063636364,0,0.4,May,2,2,2,4,Returning_Visitor,FALSE
54939,1,19,Mobile Phone,1,20,Debit Card,Female,3,3,Mobile Phone,4,Married,10,1,18,3,4,3,150,2,35,0,0,44,2479,0.022727273,0.043560606,0,0,May,2,2,1,6,Returning_Visitor,FALSE
54940,1,0,Mobile Phone,3,12,Debit Card,Male,3,5,Laptop & Accessory,3,Married,5,1,18,0,7,7,162,1,44.5,0,0,18,519.5,0,0.035,20.394,0,May,2,2,7,13,Returning_Visitor,FALSE
54941,1,20,Mobile Phone,1,29,Credit Card,Female,3,3,Fashion,1,Married,2,0,12,7,15,6,203,0,0,0,0,38,1035.935714,0.037894737,0.05272284,0,0.2,May,1,1,1,1,Returning_Visitor,FALSE
54942,1,9,Mobile Phone,3,28,E wallet,Male,2,3,Mobile Phone,3,Single,2,1,19,1,1,0,117,0,0,0,0,2,0,0.2,0.2,0,0,May,2,6,1,3,Returning_Visitor,FALSE
54943,1,0,Mobile Phone,3,26,Debit Card,Female,3,5,Laptop & Accessory,3,Married,4,1,11,0,2,2,146,3,29,0,0,8,160.5,0,0.025,0,0,May,2,2,9,3,Returning_Visitor,FALSE
54944,1,14,Computer,1,14,Debit Card,Male,2,5,Fashion,1,Single,3,0,15,1,1,3,207,0,0,0,0,2,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE
54945,1,0,Mobile Phone,1,15,Credit Card,Female,2,3,Mobile Phone,5,Single,8,0,22,1,1,4,142,0,0,0,0,10,3,0.14,0.16,0,0.8,May,2,5,2,3,Returning_Visitor,FALSE
54946,1,0,Computer,3,14,Cash on Delivery,Female,3,5,Mobile Phone,5,Single,1,0,21,1,1,0,123,1,20,0,0,20,219.5,0.12,0.129761905,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE
